,POI_yelp_id,station_ebikes,station_empty_slots,station_free_bikes,station_has_ebikes,station_id,station_normal_bikes,station_renting,station_returning,station_slots,station_distance_min,station_distance_max,station_distance_mean,station_distance_median,station_distance_25_percentile,station_distance_75_percentile,station_distance_IQR,POI_category_name,POI_category_count,POI_alias,POI_name,POI_is_closed,POI_url,POI_review_count,POI_rating,POI_price
766,JbKGr_gnGR3Gj6E6MUL3Tw,3,28,22,3,3,19,3,3,50,340.5235309707053,627.9339707032946,485.0306622256537,486.6344850029613,413.5790079868333,557.284227853128,143.70521986629467,['Restaurant'],1,cambie-vietnamese-restaurant-vancouver,Cambie Vietnamese Restaurant,False,https://www.yelp.com/biz/cambie-vietnamese-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,72,4.0,$
767,JcxSnoXt1q6LdSEgwJsdRQ,5,31,47,4,4,42,4,4,78,129.93683605293683,460.9097222341286,308.0588648803046,320.69445061707654,223.7000799753061,405.05323552207506,181.35315554676896,['Restaurant'],1,rogue-kitchen-and-wetbar-vancouver-2,Rogue Kitchen & Wetbar,False,https://www.yelp.com/biz/rogue-kitchen-and-wetbar-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,142,3.5,$$
768,JeMllXCy6FACZOohTNfjgQ,96,473,455,54,54,359,54,54,941,245.1324554357789,4289.703971371435,2368.7770643899566,2704.715289697624,832.6997714460048,3342.1873148241,2509.4875433780953,['Transport_Hub'],1,pearl-limousine-services-vancouver,Pearl Limousine Services,False,https://www.yelp.com/biz/pearl-limousine-services-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,16,5.0,
769,JfOFgR0xgJrYlusN2xnasw,27,123,201,18,18,174,18,18,326,183.25221844125863,1172.0288025995346,612.7576698477228,548.1919522275887,444.3988012419345,812.7789791311803,368.38017788924583,['Bar'],1,back-and-forth-bar-vancouver,Back and Forth Bar,False,https://www.yelp.com/biz/back-and-forth-bar-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,35,3.5,$
770,JfRjm9j_8fChaODlKwMyGA,0,22,32,3,3,32,3,3,54,117.56253742946336,284.2834496283837,178.95331216729372,135.01394944403413,126.28824343674874,209.64869953620894,83.3604560994602,['Restaurant'],1,made-in-japan-vancouver,Made In Japan,False,https://www.yelp.com/biz/made-in-japan-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,
771,JgSGpSMHbGecAXs_o1rE_g,0,48,68,6,6,68,6,6,118,137.2238886087156,1295.4803942388091,645.8212177748044,620.124314662689,261.82118301262585,949.7217701756614,687.9005871630355,['Restaurant'],1,dinesty-dumpling-house-vancouver,Dinesty Dumpling House,False,https://www.yelp.com/biz/dinesty-dumpling-house-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,901,4.0,$$
772,Jgk6cwLVQK5crlzJ7cG_ow,1,12,29,2,2,28,2,2,44,176.17573972659454,244.07029159385195,210.12301566022325,210.12301566022325,193.1493776934089,227.0966536270376,33.9472759336287,['Restaurant'],1,umi-sushi-express-vancouver-2,Umi Sushi Express,False,https://www.yelp.com/biz/umi-sushi-express-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,4,3.0,
773,JgkQt5Z98hiihwi5zUyXiw,12,64,57,7,7,45,7,7,120,336.91570228017656,725.2522975130346,489.0387026840667,446.9043816480759,342.0288976716638,615.0703710019263,273.04147333026253,['Restaurant'],1,vietnam-house-restaurant-vancouver-2,Vietnam House Restaurant,False,https://www.yelp.com/biz/vietnam-house-restaurant-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,38,3.5,$
774,JiWMDZKt-2firk2bYrwiyA,36,246,181,20,20,145,20,20,431,57.30883334010437,675.2718059522989,379.77740149713645,373.0596882419635,236.93841568074328,564.1732913939808,327.2348757132375,['Bar' 'Restaurant'],2,the-lennox-pub-vancouver,The Lennox Pub,False,https://www.yelp.com/biz/the-lennox-pub-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,135,3.5,$$
775,Jkaobpsv1AKThgRQbqd7aA,44,250,137,22,22,93,22,22,386,13.415512718549662,1216.6533145675796,629.9406443547273,608.9988460972831,442.87784433974423,819.4409578484465,376.56311350870226,['Park'],1,alice-townley-park-vancouver,Alice Townley Park,False,https://www.yelp.com/biz/alice-townley-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,
776,JloM6Wfz5YPBzZkJ8J6qyQ,8,35,23,4,4,15,4,4,58,112.66567820834494,642.8397042503893,359.76833361864726,341.7839760079274,277.5258038836867,424.02650574288793,146.50070185920123,['Restaurant'],1,coco-et-olive-fine-foods-and-cafe-vancouver,Coco et Olive Fine Foods & Cafe,False,https://www.yelp.com/biz/coco-et-olive-fine-foods-and-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,81,3.5,$$
777,JntcGdNQMcH7S4rA0R8j5A,14,154,171,15,15,157,15,15,327,181.40375438460612,1316.0803520926588,731.7173309262547,795.1900507440062,514.568525615699,903.3989316724253,388.83040605672636,['Park'],1,kitsilano-beach-park-vancouver,Kitsilano Beach Park,False,https://www.yelp.com/biz/kitsilano-beach-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,70,4.0,
778,JoUEZWB0y7tREmRPVJj24A,5,3,29,2,2,24,2,2,32,16.494967354270162,289.0787948684915,152.78688111138084,152.78688111138084,84.6409242328255,220.93283798993616,136.29191375711065,['Restaurant'],1,aiyaohno-cafe-vancouver,Aiyaohno Cafe,False,https://www.yelp.com/biz/aiyaohno-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,4.5,
779,JoZVGu5LG5mS37mJdRU-JA,2,36,12,3,3,10,3,3,52,588.9291751901915,1030.4718892380818,790.8129921935556,753.0379121523937,670.9835436712926,891.7549006952377,220.77135702394503,['Restaurant'],1,vietnamese-restaurants-vancouver,Vietnamese Restaurants,False,https://www.yelp.com/biz/vietnamese-restaurants-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,
780,JoaCHPW7XMzZJDAjFKl3jg,21,156,77,12,12,56,12,12,232,98.99976162348668,869.9240161862996,441.8316529962476,359.3820491403991,274.94380950441416,609.7589131166553,334.81510361224116,['Restaurant'],1,elephant-garden-creamery-vancouver,Elephant Garden Creamery,False,https://www.yelp.com/biz/elephant-garden-creamery-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,124,4.5,$
781,JpdBIH7m3P338-MYsvSaqA,12,66,38,7,7,26,7,7,104,187.24373274590172,404.4579606618137,319.24327739832916,320.31357328426947,274.9213863777048,386.4224511704549,111.50106479275013,['Restaurant'],1,pizzeria-grano-vancouver,Pizzeria Grano,False,https://www.yelp.com/biz/pizzeria-grano-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,22,4.5,
782,JpdipC3unJV6SOL96o2EyQ,9,23,100,5,5,91,5,5,123,95.62733841941645,224.21671515573533,158.19893695647028,141.49434307646686,119.84057043205908,209.81571769867375,89.97514726661467,['Restaurant'],1,subway-vancouver-94,Subway,False,https://www.yelp.com/biz/subway-vancouver-94?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.5,
783,JpunXfNYyZJrh2nj7-r69w,2,109,53,8,8,51,8,8,169,109.84642039679984,499.28998532052384,320.63575430452954,320.32163929194917,211.22661727954394,470.8121798519926,259.5855625724487,['Restaurant'],1,kfc-vancouver-5,KFC,False,https://www.yelp.com/biz/kfc-vancouver-5?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,52,2.0,$
784,JqHqj8PBq1CcufPWOtuAbg,20,71,45,7,7,25,7,7,118,48.89514735995533,1220.5791634470231,514.4849248205373,422.75846377318817,394.2507140514984,560.3301355302991,166.07942147880073,['Restaurant'],1,deccan-chillis-vancouver,Deccan Chilli's,False,https://www.yelp.com/biz/deccan-chillis-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.5,
785,JqTBmUiEbQ_tFt_wtKjQGw,51,300,236,32,32,185,32,32,544,42.98497806389732,1158.8695839052132,663.9762359154945,692.7879319410114,394.5357733036566,897.7784781750404,503.2427048713838,['Bar'],1,the-lido-vancouver,The Lido,False,https://www.yelp.com/biz/the-lido-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,19,3.5,$$
786,JvnNRQgMv5EIBZOvtRtQPQ,5,44,68,5,5,63,5,5,112,268.4877670140391,629.8598991297454,411.1732405667532,394.9673255554353,345.7829218300897,416.7682893044562,70.98536747436646,['Restaurant'],1,siegels-bagels-vancouver,Siegel's Bagels,False,https://www.yelp.com/biz/siegels-bagels-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,148,4.0,$
787,JwKzB6Kk7CIxLipMW-oMNA,7,41,47,5,5,40,5,5,88,192.09788703303997,751.0379711274431,398.19272229052785,379.2329005862375,247.46719780318972,421.1276549027288,173.6604570995391,['Restaurant'],1,panago-pizza-vancouver-13,Panago Pizza,False,https://www.yelp.com/biz/panago-pizza-vancouver-13?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,13,3.0,$$
788,JwxkMAEdejLw91DF-SzZLQ,11,60,45,6,6,34,6,6,104,167.51310619110438,737.8826259286016,499.239860867033,548.5074213604081,435.5441850887305,583.4809683627303,147.93678327399982,['Restaurant'],1,the-indian-chef-s-vancouver,The Indian Chef’s,False,https://www.yelp.com/biz/the-indian-chef-s-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,14,4.0,
789,K-0C9l_xmyBEBzjwmSyIjg,23,71,69,9,9,46,9,9,144,207.10349911266923,671.772949133574,477.22297668135917,502.3302275356058,433.920665553944,609.3547347799458,175.43406922600184,['Restaurant'],1,subway-vancouver-65,Subway,False,https://www.yelp.com/biz/subway-vancouver-65?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,10,1.5,
790,K0w7P9xL0nnG-3SyFt-KYA,8,45,39,4,4,31,4,4,84,770.4905104909498,1361.0461323693692,1038.705205606532,1011.6420897829046,874.5639269549625,1175.7833684344741,301.2194414795116,['Park'],1,queen-elizabeth-dog-park-vancouver,Queen Elizabeth Dog Park,False,https://www.yelp.com/biz/queen-elizabeth-dog-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,3.5,
791,K1943yeGQELTUeiH6bDa2g,3,24,40,4,4,37,4,4,66,95.25135985212978,470.8295004312673,239.79047270534562,196.54051526899272,118.8942901641083,317.43669781023004,198.54240764612175,['Restaurant'],1,bao-bei-chinese-brasserie-vancouver,Bao Bei Chinese Brasserie,False,https://www.yelp.com/biz/bao-bei-chinese-brasserie-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,401,4.0,$$$
792,K1LpyEwZ3aCwGXf10iFC8Q,12,66,38,7,7,26,7,7,104,130.971349904842,465.71495783424206,325.8284085281637,350.8027207944728,292.53927459115675,374.1156409906378,81.57636639948106,['Restaurant'],1,the-general-public-vancouver,The General Public,False,https://www.yelp.com/biz/the-general-public-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,165,3.5,$$
793,K1ZOzF56im_oDIuNlwboVA,3,13,5,1,1,2,1,1,18,337.58829056769406,337.58829056769406,337.58829056769406,337.58829056769406,337.58829056769406,337.58829056769406,0.0,['Park'],1,arbutus-village-park-vancouver,Arbutus Village Park,False,https://www.yelp.com/biz/arbutus-village-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,
794,K1nbiOrySlw_-XG-3NmErQ,2,30,14,3,3,12,3,3,44,145.37368694795236,413.1792785298146,302.5124608430922,348.9844170515095,247.17905199973094,381.0818477906621,133.90279579093115,['Restaurant'],1,manousheh-vancouver-4,Manoush'eh,False,https://www.yelp.com/biz/manousheh-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,224,5.0,$
795,K2lsn89WFOKdkcF82d4LJw,3,52,27,4,4,24,4,4,80,55.7130209506424,167.40837860600791,122.3305297426427,133.10035970696023,96.1292605039397,159.30162894566325,63.17236844172355,['Restaurant'],1,momo-sushi-vancouver-4,Momo Sushi,False,https://www.yelp.com/biz/momo-sushi-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,118,3.0,$$
796,K4NYaETajFc-rTxWlqKKyg,24,116,205,14,14,181,14,14,323,159.2926227492554,591.017547932766,361.09124621180047,352.53130910069615,290.83470011773693,437.106156564044,146.27145644630707,['Bar' 'Restaurant'],2,autostrada-vancouver-6,Autostrada,False,https://www.yelp.com/biz/autostrada-vancouver-6?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,31,4.0,
797,K7c5urKrmZ5CZeldngwzig,4,15,39,2,2,35,2,2,54,58.9619594108565,128.69756227691968,93.8297608438881,93.8297608438881,76.39586012737229,111.26366156040389,34.8678014330316,['Restaurant'],1,devils-elbow-ale-and-smoke-house-vancouver,Devil's Elbow Ale & Smoke House,False,https://www.yelp.com/biz/devils-elbow-ale-and-smoke-house-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,191,3.5,$$
798,K9xP4yKrY6Fz6i9ps6tVaw,21,138,72,12,12,51,11,11,210,166.52951566824262,930.8449550333928,542.08026322118,578.927330662459,407.81134966931535,713.0058931739522,305.1945435046369,['Restaurant'],1,bar-one-vancouver,Bar One,False,https://www.yelp.com/biz/bar-one-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,6,4.5,
799,KAkycZxNCavRvN5_XKAHNw,19,159,94,15,15,75,15,15,254,89.16948493405835,766.9100544857896,446.18001578641906,494.13825031894896,315.13908535501355,554.8651152339205,239.72602987890696,['Restaurant'],1,ba-le-banh-mi-vancouver-2,Ba Le Banh Mi,False,https://www.yelp.com/biz/ba-le-banh-mi-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,29,3.5,
800,KBFdi6qNgzNY3g0gmRSWwg,2,101,49,7,7,47,7,7,157,99.58137309940544,520.888088372688,308.8445028787987,264.238272381976,183.2075954056941,455.39429774306666,272.1867023373726,['Restaurant'],1,disco-cheetah-vancouver-2,Disco Cheetah,False,https://www.yelp.com/biz/disco-cheetah-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,43,4.0,$$
801,KDpEDnHqRXTeBhNTmvBFiQ,17,85,51,9,9,34,9,9,136,87.88198614242744,819.6012309336858,409.36225080388334,333.1011205719855,324.7309024280035,550.8001982928616,226.06929586485813,['Restaurant'],1,burgoo-bistros-vancouver,Burgoo Bistros,False,https://www.yelp.com/biz/burgoo-bistros-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,496,4.0,$$
802,KE3WX9JgwDZeagGTtrBMPg,5,16,40,2,2,35,2,2,56,49.93711718695982,142.43338499301774,96.18525108998878,96.18525108998878,73.06118413847429,119.30931804150326,46.24813390302897,['Restaurant'],1,poke-n-roll-vancouver-2,Poke N’ Roll,False,https://www.yelp.com/biz/poke-n-roll-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,
803,KEloJNHTaE-OLkvWIrqgjA,22,64,64,8,8,42,8,8,128,54.44918842031456,580.7143910224105,319.4642746385064,316.8762825571431,205.70153343078195,439.2534461722099,233.55191274142797,['Restaurant'],1,pacific-poke-vancouver-8,Pacific Poke,False,https://www.yelp.com/biz/pacific-poke-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.5,
804,KGw8EN1R0coTUD5yQMMEhQ,10,125,109,11,11,99,11,11,235,193.8835973058601,915.546235997318,481.0594267460356,490.94987000944553,323.9447962602625,586.182790292755,262.23799403249257,['Restaurant'],1,cixi-wonton-vancouver,Cixi wonton,False,https://www.yelp.com/biz/cixi-wonton-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,10,3.5,
805,KHPVZBYC5riH_BzpWnGEwQ,2,109,53,8,8,51,8,8,169,90.15652222694418,454.18861781165697,298.91458820928574,295.943994094706,198.57005490908406,431.1685307616311,232.598475852547,['Restaurant'],1,dosa-and-curry-vancouver,Dosa and Curry,False,https://www.yelp.com/biz/dosa-and-curry-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,73,4.5,
806,KJ0Ao8jHxf7SJXUToPeIGQ,61,211,181,24,24,120,24,24,392,83.30967617656502,1263.751819152009,497.8847202312508,432.91263589687463,293.0997163999609,735.1988653991293,442.0991489991684,['Bar' 'Restaurant'],2,joes-cafe-bar-vancouver-2,Joe's Cafe Bar,False,https://www.yelp.com/biz/joes-cafe-bar-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,25,3.5,$
807,KMgLRQX9w2NJmoZxV4n5TQ,61,552,517,53,53,456,53,53,1080,92.45230466503745,1277.1683005306058,701.0485937555342,776.4827445115847,462.9924696909132,920.7992621772038,457.8067924862906,['Parking'],1,parkwell-plaza-vancouver,Parkwell Plaza,False,https://www.yelp.com/biz/parkwell-plaza-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.0,
808,KN9zCrgwHj_iWQGEf3Vzyw,11,97,44,9,9,33,9,9,142,19.442241901902467,842.6948401786151,374.7316266038281,414.767299643779,227.9327082300124,459.4220211256872,231.4893128956748,['Restaurant'],1,tropika-on-cambie-vancouver-2,Tropika On Cambie,False,https://www.yelp.com/biz/tropika-on-cambie-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,171,3.0,$$
809,KPL4X2FiFeuS0sF0at425Q,3,28,22,3,3,19,3,3,50,329.04795898565027,637.412095883208,479.60155401456615,472.3446071748402,400.6962830802452,554.8783515290241,154.18206844877892,['Restaurant'],1,aperture-coffee-bar-vancouver-3,Aperture Coffee Bar,False,https://www.yelp.com/biz/aperture-coffee-bar-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,31,3.0,
810,KPfH9EMFuuoEbGCBqqyxmw,11,72,44,8,8,33,7,7,116,26.250883975937768,985.6490247378016,520.6179514983797,523.8349257258011,373.6707050429966,682.8534644871331,309.18275944413654,['Restaurant'],1,niu-niu-bbq-restaurant-vancouver,Niu Niu BBQ Restaurant,False,https://www.yelp.com/biz/niu-niu-bbq-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,
811,KQzB63AKTgkefcZxQpNOTw,5,55,21,3,3,16,3,3,78,25.102245452595994,211.13100512840387,116.33721206400106,112.77838561100334,68.94031553179967,161.95469536970361,93.01437983790395,['Restaurant'],1,big-dogs-vancouver,Big Dogs,False,https://www.yelp.com/biz/big-dogs-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,$
812,KUAsPjpy2pQcItMofwo2lw,7,60,26,3,3,19,3,3,88,57.50856896706515,143.62538092566905,99.811869427239,98.30165838898282,77.90511367802398,120.96351965732593,43.05840597930195,['Restaurant'],1,its-all-about-grill-vancouver,It's All About Grill,False,https://www.yelp.com/biz/its-all-about-grill-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.0,
813,KXCXaF5qimmtKKqnPc_LQA,0,17,23,2,2,23,2,2,40,160.25564236285106,166.29806237307122,163.27685236796114,163.27685236796114,161.76624736540612,164.78745737051617,3.0212100051100492,['Restaurant'],1,thierry-vancouver-8,Thierry,False,https://www.yelp.com/biz/thierry-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,925,4.0,$$
814,KYOmr7kjpts9wb0m4kf3ag,7,41,47,5,5,40,5,5,88,142.7585993982396,753.9635687781182,396.30287459446424,366.3701799488519,302.0782055194503,416.3438193276611,114.26561380821079,['Restaurant'],1,sollys-bagelry-vancouver-2,Solly's Bagelry,False,https://www.yelp.com/biz/sollys-bagelry-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,66,3.5,$
815,KZCG_rFrSixuGCmQWhghOQ,9,76,53,7,7,44,7,7,129,76.17161008269866,406.8801269250519,257.1865203673289,293.7888906263208,168.68755860852372,343.04494886009195,174.35739025156823,['Restaurant'],1,chili-tank-vancouver,Chili Tank,False,https://www.yelp.com/biz/chili-tank-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,
816,KZGZMLEpXGPBJ5T6xuN6Yg,21,54,61,7,7,40,7,7,120,169.9594354598917,586.1329817706296,429.502619686075,531.7647502301684,294.08344681885586,565.2471383520617,271.16369153320585,['Restaurant'],1,legendary-noodle-vancouver-2,Legendary Noodle,False,https://www.yelp.com/biz/legendary-noodle-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,3.5,
817,K_IbgxZRsjO0KfOf9aZ2-w,50,297,192,30,30,142,30,30,496,148.87824272052245,1386.1681453087424,791.9186740207275,846.4372002579569,599.7306661071455,987.1203929643078,387.3897268571624,['Park'],1,robson-park-vancouver,Robson Park,False,https://www.yelp.com/biz/robson-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,4.0,
818,KcGKZC87nBOARpSq5BLwBQ,0,17,23,2,2,23,2,2,40,80.62699295130992,190.5154468990588,135.57121992518435,135.57121992518435,108.09910643824713,163.04333341212157,54.944226973874436,['Restaurant'],1,momo-sushi-vancouver-2,Momo Sushi,False,https://www.yelp.com/biz/momo-sushi-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,2.0,
